,test,pred,pred_upper,pred_lower
68167,11000,39373.76614021187,95803.8392879536,-17056.307007529867
68168,50400,38720.38347787368,95150.45662197928,-17709.68966623192
68169,12000,38567.581241471824,94997.65438513363,-17862.491902189984
68170,8500,38194.46476249598,94624.53790491802,-18235.608379926045
68171,6000,37576.8161318021,94006.88927361285,-18853.257010008638
68172,45000,36318.77255011575,92748.84569100858,-20111.300590777086
68173,31500,36153.41997619068,92583.49311649986,-20276.6531641185
68174,125000,36407.47484347134,92837.54798221607,-20022.59829527339
68175,35000,37585.858653079704,94015.93178478681,-18844.2144786274
68176,25000,38904.730010486426,95334.8031415316,-17525.343120558755
68177,23152,38993.5919229721,95423.66505360193,-17436.481207657736
68178,13000,37580.56825315557,94010.64136122676,-18849.504854915613
68179,16000,37617.18229710939,94047.25540401014,-18812.89080979135
68180,44100,37027.84500093825,93457.91810615583,-19402.228104279333
68181,56000,36165.17309022228,92595.2461950867,-20264.900014642146
68182,25000,37253.62331213549,93683.69641625776,-19176.44979198678
68183,28800,37380.391096399464,93810.46419811924,-19049.682005320312
68184,38000,36492.18410004528,92922.25720128103,-19937.88900119048
68185,22000,36786.08101270524,93216.15411132762,-19643.99208591714
68186,68000,36688.50853269429,93118.5816308712,-19741.564565482608
68187,190000,36552.70502770381,92982.7781233117,-19877.368067904084
68188,45000,39715.179173839366,96145.25226904578,-16714.893921367053
68189,85000,42487.152012291335,98917.22510254492,-13942.921077962252
68190,140000,42811.1723390629,99241.24542877827,-13618.90075065248
68191,85000,44177.20221050887,100607.27529981261,-12252.870878794864
68192,20000,47609.92062289437,104039.99371105379,-8820.15246526504
68193,21500,47106.65703827501,103536.73012556788,-9323.416049017855
68194,10000,45362.915219601506,101792.98830302106,-11067.15786381805
68195,12000,45564.02128593335,101994.09436881976,-10866.051796953063
68196,21000,44158.87058118729,100588.94366363609,-12271.202501261505
68197,14560,42758.72408773404,99188.79716924616,-13671.348993778083
68198,20000,42907.47368879503,99337.54676878868,-13522.599391198622
68199,19950,41719.246095313036,98149.3191747164,-14710.82698409033
68200,75000,40738.22197633398,97168.29505206237,-15691.851099394407
68201,23600,41686.39381565327,98116.4668906641,-14743.679259357574
68202,22800,41531.83662789437,97961.90970242242,-14898.236446633666
68203,9450,40973.585595133074,97403.65866342021,-15456.48747315407
68204,36225,40208.710704112425,96638.7837719913,-16221.362363766442
68205,30000,39687.50143793967,96117.5744957657,-16742.571619886367
68206,28000,39488.16760228481,95918.24065969518,-16941.905455125554
68207,11000,39322.38047243842,95752.45351978592,-17107.692574909088
68208,22500,38520.67619836475,94950.74924510588,-17909.396848376375
68209,28000,37905.74968240665,94335.8227281816,-18524.323363368312
68210,49350,37581.04716609213,94011.12021130658,-18849.02587912231
68211,43000,37628.40173452656,94058.4747782361,-18801.671309182966
68212,28350,37914.48942219417,94344.56246547346,-18515.583621085105
68213,138000,37910.67163679052,94340.74466535928,-18519.401391778243
68214,92450,39193.5774375294,95623.65046559431,-17236.49559053551
68215,25000,41688.19652527853,98118.26955295588,-14741.876502398824
68216,33000,42551.95146850034,98982.02449486752,-13878.121557866849
68217,18000,41143.12209526727,97573.19512065951,-15286.950930124978
68218,47000,40990.657970417014,97420.73099411372,-15439.415053279685
68219,8900,41252.34298872825,97682.4160117668,-15177.730034310312
68220,21500,40027.49939189066,96457.57241422706,-16402.57363044574
68221,92000,39791.82953856129,96221.90255995345,-16638.243482830876
68222,32000,40303.570428427425,96733.64344426154,-16126.5025874067
68223,19500,40775.34141802896,97205.41443324745,-15654.73159718953
68224,18000,40767.05321817838,97197.12623283654,-15663.019796479777
68225,21000,39379.250597302416,95809.32361009301,-17050.82241548817
68226,10500,39083.02895903157,95513.10197146435,-17347.044053401194
68227,39500,38651.59212302427,95081.66513503194,-17778.48088898341
68228,23000,37736.02364890049,94166.0966357684,-18694.049337967415
68229,8000,37841.90600511258,94271.97899150793,-18588.166981282768
68230,28000,37396.6299018128,93826.7028837818,-19033.443080156212
68231,45000,36215.648572151506,92645.72155333904,-20214.424409036023
68232,20000,36630.685987487406,93060.75896804096,-19799.38699306614
68233,16000,36730.95427696535,93161.02725533524,-19699.11870140455
68234,24150,35645.91603298129,92075.9890108254,-20784.156944862836
68235,65000,35366.53111517467,91796.60409224141,-21063.541861892074
68236,46200,35908.00319796174,92338.07617409277,-20522.069778169294
68237,17500,36232.776485243914,92662.84946016374,-20197.2964896759
68238,58800,36337.70869005137,92767.78166442593,-20092.364284323194
68239,18900,36197.80559111289,92627.8785645779,-20232.26738235211
68240,24000,36186.97095142606,92617.04392404914,-20243.102021197017
68241,12000,36144.83729358862,92574.91026425987,-20285.235677082637
68242,11000,35016.30614721074,91446.37911738618,-21413.76682296471
68243,17000,34579.537963209856,91009.61093261263,-21850.53500619292
68244,13650,34084.188020667236,90514.26098979177,-22345.8849484573
68245,13000,33188.29824765622,89618.37121506968,-23241.774719757246
68246,24150,32860.232778045676,89290.30574483502,-23569.840188743663
68247,55000,32413.80710807052,88843.88007416448,-24016.265858023442
68248,12000,32487.87070525172,88917.94366962988,-23942.20225912644
68249,6000,32798.84644995743,89228.91941381281,-23631.226513897935
68250,81900,31977.197983825998,88407.27094673293,-24452.874979080934
68251,15000,31994.104044452353,88424.17700200384,-24435.968913099132
68252,13000,33046.80065317595,89476.8736102801,-23383.272303928206
68253,10000,32470.74067625788,88900.81363259826,-23959.332280082508
68254,75000,30961.3013476779,87391.37430327377,-25468.771607917966
68255,19000,32243.372628091296,88673.44558321926,-24186.700327036677
68256,21000,32563.5867559366,88993.65970675641,-23866.48619488321
68257,14700,31813.289002140813,88243.36195238878,-24616.783948107146
68258,16000,31516.106421632387,87946.17937124726,-24913.966527982484
68259,12600,31202.854564506546,87632.92751353596,-25227.218384522872
68260,30000,30382.848881446353,86812.92182885995,-26047.224065967242
68261,12600,30303.635370186465,86733.70831709358,-26126.437576720644
68262,21000,30101.95196292147,86532.02490658015,-26328.120980737207
68263,16000,29544.965118433014,85975.0380616416,-26885.107824775565
68264,15750,29228.18353609957,85658.25647751545,-27201.889405316317
68265,13000,28977.80636845155,85407.87930939933,-27452.266572496228
68266,18000,28338.415277080647,84768.48821150871,-28091.657657347416
68267,6000,28030.663445079175,84460.73637906412,-28399.409488905774
68268,21000,27618.023496416747,84048.09642471392,-28812.049431880427
68269,23000,27072.33981294567,83502.41274076124,-29357.733114869894
68270,13000,26957.43599767089,83387.50892435109,-29472.636929009303
68271,5000,26840.399069705516,83270.47199590539,-29589.673856494355
68272,25000,26087.97153680132,82518.0444272448,-30342.101353642152
68273,28600,25777.48810363654,82207.56099361864,-30652.584786345556
68274,10500,25965.900243598237,82395.97313257463,-30464.172645378156
68275,12600,25717.26218516797,82147.33507374422,-30712.81070340829
68276,10000,25192.66310319186,81622.73597381261,-31237.409767428893
68277,27000,24807.635435257616,81237.70830514212,-31622.437434626896
68278,20000,24683.717318323797,81113.79018690837,-31746.355550260778
68279,15800,24580.193094203794,81010.2659622545,-31849.879773846915
68280,11500,24478.309234386114,80908.3821014374,-31951.76363266517
68281,25000,24045.95881999564,80476.031686353,-32384.114046361712
68282,9000,23873.414907857466,80303.48777339622,-32556.65795768129
68283,13000,23748.547138497826,80178.62000321587,-32681.525726220218
68284,43000,23323.49727027581,79753.57013431478,-33106.57559376316
68285,23000,23376.665381009727,79806.73824391083,-33053.40748189138
68286,25000,23882.085313114443,80312.15817549928,-32547.987549270398
68287,7000,23869.508010290378,80299.5808701576,-32560.56484957685
68288,17000,23337.60147803005,79767.67433744452,-33092.471381384414
68289,20000,23278.900638663566,79708.9734921231,-33151.17221479596
68290,26250,23002.57268961898,79432.6455425891,-33427.500163351135
68291,20000,22990.766083145736,79420.8389349769,-33439.306768685434
68292,18900,23148.106387085012,79578.179238446,-33281.966464275974
68293,15000,22911.898849764613,79341.97169303845,-33518.17399350923
68294,55000,22688.460780851026,79118.53362353944,-33741.61206183738
68295,8000,23220.24021978744,79650.3130618227,-33209.83262224781
68296,16000,23389.734629399194,79819.80747084884,-33040.33821205045
68297,34600,23122.585061445916,79552.65789971621,-33307.48777682439
68298,21000,22916.51623450156,79346.58907232915,-33513.55660332604
68299,30000,23371.79267091909,79801.86550460031,-33058.28016276214
68300,43050,23427.29606916893,79857.36890237808,-33002.77676404022
68301,16200,23530.971664407763,79961.04449215397,-32899.10116333845
68302,24000,24085.69906639386,80515.77189369373,-32344.373760906015
68303,23000,23832.712691482007,80262.78551529137,-32597.36013232735
68304,16500,23510.86116352138,79940.93398688581,-32919.21165984306
68305,11000,23863.65759703394,80293.73041656564,-32566.41522249775
68306,13000,23307.2198709991,79737.2926900835,-33122.852948085296
68307,9500,22792.482672231676,79222.555489255,-33637.590144791655
68308,17000,22792.1556565665,79222.22847311897,-33637.91715998598
68309,4500,22299.927608635327,78730.00041821515,-34130.1452009445
68310,20000,21869.089511490256,78299.16232057742,-34560.983297596904
68311,50000,21854.288303938425,78284.36111186976,-34575.78450399291
68312,5250,22030.261612144306,78460.33441960203,-34399.811195313414
68313,65000,22347.224693756958,78777.29749979463,-34082.848112280706
68314,3000,22871.07169781783,79301.14450219405,-33559.00110655838
68315,13500,22779.152874534113,79209.22567815096,-33650.91992908274
68316,25000,22873.090408320346,79303.16321152239,-33556.98239488171
68317,9000,22209.171428422418,78639.24419774595,-34220.90134090111
68318,17000,22273.013411224078,78703.08618013147,-34157.05935768333
68319,12000,22248.37401838176,78678.44678261133,-34181.69874584781
68320,12000,21497.325127532033,77927.39789093252,-34932.74763586845
68321,57000,21568.922920071836,77998.99568248671,-34861.14984234303
68322,47250,22017.61272514335,78447.68548671642,-34412.46003642972
68323,12000,22698.291575595737,79128.36428017511,-33731.78112898364
68324,8500,23314.08814687732,79744.16085059378,-33115.98455683913
68325,110000,22517.90431617725,78947.977018722,-33912.1683863675
68326,23000,23563.105971493307,79993.178673638,-32866.96673065139
68327,21000,25435.218831583115,81865.29152940877,-30994.85386624255
68328,10000,25190.247942859445,81620.32062855613,-31239.824742837234
68329,13000,24007.14311319553,80437.21579821089,-32422.92957181983
68330,12000,24609.296556749523,81039.3692413589,-31820.77612785986
68331,8000,23903.746016688012,80333.81870025933,-32526.32666688331
68332,18000,23056.971061440996,79487.043744276,-33373.10162139402
68333,24000,23453.27101320184,79883.34369552889,-32976.80166912521
68334,42000,23019.193648606462,79449.26632756814,-33410.87903035522
68335,25200,23218.537061367442,79648.6097398796,-33211.53561714472
68336,92000,23999.640547276787,80429.71322211612,-32430.43212756254
68337,35000,24769.866480287397,81199.93915428793,-31660.206193713137
68338,12000,25873.70642815718,82303.77909598906,-30556.366239674695
68339,50000,26326.94917028539,82757.02183768431,-30103.123497113538
68340,15500,25589.620043209048,82019.69270876006,-30840.45262234196
68341,27000,26208.43322045644,82638.50588554781,-30221.639444634922
68342,8000,26508.843714560127,82938.91637643402,-29921.228947313764
68343,48300,25254.966250920836,81685.0389123676,-31175.10641052592
68344,21000,26030.955429059577,82461.02808890086,-30399.117230781703
68345,18000,26352.10457240995,82782.17723139182,-30077.968086571917
68346,33600,25704.927168498343,82134.9998270423,-30725.145490045612
68347,15000,25937.939922297235,82368.01256183369,-30492.13271723922
68348,59850,26018.251711596706,82448.32434990209,-30411.82092670868
68349,51450,26127.169525217178,82557.2421629293,-30302.903112494947
68350,16200,27152.644684995885,83582.71732225579,-29277.427952264017
68351,21000,27635.154458104407,84065.22708860651,-28794.9181723977
68352,48000,26820.980578563973,83251.05320798216,-29609.092050854208
68353,64050,27191.16718474702,83621.23981218567,-29238.90544269162
68354,39900,28474.277005202064,84904.34963220492,-27955.795621800782
68355,105000,28844.803657306828,85274.87627891269,-27585.26896429904
68356,27700,30258.667324469992,86688.73994546631,-26171.405296526333
68357,59000,31483.215276572286,87913.28789692301,-24946.857343778436
68358,30000,31839.72663064646,88269.79924508475,-24590.345983791834
68359,30000,31686.91945643393,88116.99207046034,-24743.15315759248
68360,65000,32301.85103769247,88731.92358345429,-24128.221508069346
68361,10000,32362.513821419285,88792.58636675513,-24067.558723916554
68362,71000,32445.35046732753,88875.42301185465,-23984.722077199593
68363,56000,33196.86278163623,89626.93532121785,-23233.2097579454
68364,29500,33465.43496700796,89895.50750604265,-22964.637572026724
68365,21400,34314.14081478659,90744.21335165738,-22115.931722084213
68366,24000,33811.525591647165,90241.59812810311,-22618.546944808782
68367,24000,33069.325648768594,89499.39817852565,-23360.746880988452
68368,50000,33353.62088319,89783.69341241481,-23076.45164603481
68369,29400,33261.914369020305,89691.98689757695,-23168.158159536346
68370,40950,33269.62412180839,89699.69664973345,-23160.448406116673
68371,17640,33795.39671200889,90225.46923853492,-22634.67581451714
68372,40000,33217.334667304785,89647.40719340151,-23212.73785879193
68373,10000,33184.876911270694,89614.94937676951,-23245.195554228114
68374,18900,33086.137669757736,89516.21013481537,-23343.934795299887
68375,18000,32358.18871925188,88788.2611807205,-24071.88374221673
68376,37000,31822.663505766803,88252.73596667603,-24607.40895514242
68377,50400,32011.545595641066,88441.61805530035,-24418.52686401821
68378,18400,32192.167782265326,88622.24024138466,-24237.90467685401
68379,21000,32309.10780557645,88739.18026342371,-24120.96465227081
