자치구명,층,임대면적,보증금,계약일,건축년도,임대건물명,경제활동인구,기준금리,전세가격비율
서초구,23,84.97,190000,2022-03-04,2018,아파트,28310,0.5,65.3
중랑구,9,134.37,49350,2022-03-04,1995,아파트,28310,0.5,65.3
서초구,7,101.32,59800,2022-03-04,1979,아파트,28310,0.5,65.3
은평구,2,101.83,64000,2022-03-04,2010,아파트,28310,0.5,65.3
은평구,7,101.93,60500,2022-03-04,2008,아파트,28310,0.5,65.3
송파구,11,108.81,99000,2022-03-04,2022,아파트,28310,0.5,65.3
성북구,8,114.91,48300,2022-03-04,2003,아파트,28310,0.5,65.3
송파구,13,105.99,65000,2022-03-04,2001,아파트,28310,0.5,65.3
송파구,13,105.99,65000,2022-03-04,2001,아파트,28310,0.5,65.3
강남구,4,105.81,140000,2022-03-04,2021,아파트,28310,0.5,65.3
송파구,12,108.81,70000,2022-03-04,2022,아파트,28310,0.5,65.3
송파구,11,158.71,68250,2022-03-04,1988,아파트,28310,0.5,65.3
송파구,5,135.96,45000,2022-03-04,2002,다세대/연립,28310,0.5,65.3
마포구,13,114.74,71400,2022-03-04,1997,아파트,28310,0.5,65.3
강남구,14,103.32,168000,2022-03-04,2018,아파트,28310,0.5,65.3
용산구,3,197.46,80000,2022-03-04,1977,아파트,28310,0.5,65.3
강서구,9,156.88,90000,2022-03-04,2002,아파트,28310,0.5,65.3
성동구,18,114.55,140000,2022-03-04,2007,아파트,28310,0.5,65.3
강남구,27,164.97,260000,2022-03-04,2002,아파트,28310,0.5,65.3
강남구,15,92.62,138000,2022-03-04,2014,아파트,28310,0.5,65.3
노원구,5,115.65,90000,2022-03-04,1993,아파트,28310,0.5,65.3
송파구,5,101.46,73500,2022-03-04,2018,아파트,28310,0.5,65.3
성동구,16,104.56,73500,2022-03-04,2003,아파트,28310,0.5,65.3
강남구,8,108.47,80000,2022-03-04,1983,아파트,28310,0.5,65.3
강남구,4,107.64,95000,2022-03-04,1980,아파트,28310,0.5,65.3
성북구,9,132.96,72000,2022-03-04,1998,아파트,28310,0.5,65.3
강남구,7,110.2,195000,2022-03-04,1992,아파트,28310,0.5,65.3
노원구,24,114.97,90000,2022-03-04,2002,아파트,28310,0.5,65.3
용산구,1,168.41,95000,2022-03-04,2004,아파트,28310,0.5,65.3
송파구,8,143.8,75600,2022-03-04,2010,아파트,28310,0.5,65.3
도봉구,1,112.9,36750,2022-03-04,2005,아파트,28310,0.5,65.3
동대문구,1,117,7000,2022-03-03,1992,단독/다가구,28310,0.5,65.3
성동구,1,120,16000,2022-03-03,2007,단독/다가구,28310,0.5,65.3
강동구,1,110.23,36700,2022-03-03,2017,단독/다가구,28310,0.5,65.3
송파구,25,166.7,220000,2022-03-03,2005,아파트,28310,0.5,65.3
중랑구,1,140.67,4200,2022-03-03,1996,단독/다가구,28310,0.5,65.3
성북구,1,133.52,55000,2022-03-03,1966,단독/다가구,28310,0.5,65.3
강동구,15,131.83,53550,2022-03-03,1986,아파트,28310,0.5,65.3
서대문구,1,106.18,42000,2022-03-03,1992,아파트,28310,0.5,65.3
용산구,1,167.08,94500,2022-03-03,1984,아파트,28310,0.5,65.3
강남구,10,140.9,126000,2022-03-03,1987,아파트,28310,0.5,65.3
양천구,1,116.82,89000,2022-03-03,1986,아파트,28310,0.5,65.3
영등포구,2,175.8,81900,2022-03-03,1975,아파트,28310,0.5,65.3
성북구,9,114.75,42000,2022-03-03,2005,아파트,28310,0.5,65.3
성북구,9,114.75,42000,2022-03-03,2005,아파트,28310,0.5,65.3
서초구,11,107.31,82000,2022-03-03,1978,아파트,28310,0.5,65.3
관악구,13,105.36,65000,2022-03-03,1993,아파트,28310,0.5,65.3
성동구,12,114.46,55125,2022-03-03,1996,아파트,28310,0.5,65.3
은평구,3,167.69,52500,2022-03-03,2008,아파트,28310,0.5,65.3
서초구,10,96.87,110250,2022-03-03,2003,아파트,28310,0.5,65.3
용산구,28,114.22,87000,2022-03-03,2014,아파트,28310,0.5,65.3
종로구,1,144.33,25000,2022-03-03,1996,다세대/연립,28310,0.5,65.3
송파구,14,105.46,65000,2022-03-03,2021,아파트,28310,0.5,65.3
강남구,5,111.5,80000,2022-03-03,1980,아파트,28310,0.5,65.3
강서구,4,114.86,52500,2022-03-03,2014,아파트,28310,0.5,65.3
강남구,11,111.5,95000,2022-03-03,1980,아파트,28310,0.5,65.3
도봉구,3,114.55,50400,2022-03-03,2007,아파트,28310,0.5,65.3
서초구,1,132.44,250000,2022-03-03,2009,아파트,28310,0.5,65.3
강남구,4,124.58,170000,2022-03-03,2016,아파트,28310,0.5,65.3
서대문구,23,118.41,94500,2022-03-03,2019,아파트,28310,0.5,65.3
용산구,31,124.35,270000,2022-03-03,2015,아파트,28310,0.5,65.3
동대문구,4,121.93,72400,2022-03-03,2014,아파트,28310,0.5,65.3
관악구,16,114.92,59850,2022-03-03,2002,아파트,28310,0.5,65.3
강남구,15,99.79,97650,2022-03-03,1993,아파트,28310,0.5,65.3
금천구,18,113.33,52500,2022-03-03,2014,아파트,28310,0.5,65.3
강남구,7,114.55,140000,2022-03-03,2004,아파트,28310,0.5,65.3
강남구,6,107.53,120000,2022-03-03,1978,아파트,28310,0.5,65.3
강남구,10,130.26,140000,2022-03-03,2007,아파트,28310,0.5,65.3
강남구,10,130.26,140000,2022-03-03,2007,아파트,28310,0.5,65.3
양천구,5,115.32,52500,2022-03-03,2005,아파트,28310,0.5,65.3
은평구,11,114.18,44100,2022-03-03,2003,아파트,28310,0.5,65.3
영등포구,1,154.41,90000,2022-03-03,1978,아파트,28310,0.5,65.3
강동구,17,114.97,57700,2022-03-03,2011,아파트,28310,0.5,65.3
광진구,7,154.15,63000,2022-03-03,2004,아파트,28310,0.5,65.3
강남구,14,129.8,225000,2022-03-03,2006,아파트,28310,0.5,65.3
강남구,3,101.96,100000,2022-03-02,2015,아파트,28310,0.5,65.3
노원구,1,112,12600,2022-03-02,1991,단독/다가구,28310,0.5,65.3
서대문구,1,168.39,50000,2022-03-02,1992,단독/다가구,28310,0.5,65.3
도봉구,1,118.73,30000,2022-03-02,1994,단독/다가구,28310,0.5,65.3
서대문구,8,114.88,48300,2022-03-02,2000,아파트,28310,0.5,65.3
양천구,9,102.13,63000,2022-03-02,2004,아파트,28310,0.5,65.3
강남구,6,114.69,69300,2022-03-02,2011,아파트,28310,0.5,65.3
송파구,13,99,63000,2022-03-02,1979,아파트,28310,0.5,65.3
서초구,1,139.74,84000,2022-03-02,1981,아파트,28310,0.5,65.3
강북구,4,104.53,75000,2022-03-02,2017,아파트,28310,0.5,65.3
종로구,3,158.99,99750,2022-03-02,2008,아파트,28310,0.5,65.3
영등포구,8,184.1,100000,2022-03-02,1978,아파트,28310,0.5,65.3
중랑구,3,126.28,54000,2022-03-02,1995,아파트,28310,0.5,65.3
영등포구,6,103.17,76000,2022-03-02,1978,아파트,28310,0.5,65.3
마포구,3,114.5,59000,2022-03-02,2000,아파트,28310,0.5,65.3
서초구,10,244.34,300000,2022-03-02,2002,아파트,28310,0.5,65.3
강남구,4,119.86,89250,2022-03-02,2005,아파트,28310,0.5,65.3
송파구,9,126.18,94500,2022-03-02,1988,아파트,28310,0.5,65.3
영등포구,4,113.55,65100,2022-03-02,1997,아파트,28310,0.5,65.3
은평구,9,104.83,55000,2022-03-02,2009,아파트,28310,0.5,65.3
강남구,11,105.62,71400,2022-03-02,1982,아파트,28310,0.5,65.3
양천구,11,105.58,70000,2022-03-02,1987,아파트,28310,0.5,65.3
서초구,2,170.2,75000,2022-03-02,1984,다세대/연립,28310,0.5,65.3
송파구,1,126.9,60500,2022-03-02,1985,아파트,28310,0.5,65.3
송파구,11,101.46,95000,2022-03-02,2018,아파트,28310,0.5,65.3
강남구,11,97.63,100000,2022-03-02,1993,아파트,28310,0.5,65.3
마포구,13,99.56,71400,2022-03-02,2008,아파트,28310,0.5,65.3
강동구,14,107.56,73000,2022-03-02,1983,아파트,28310,0.5,65.3
노원구,11,107.95,49500,2022-03-02,1993,아파트,28310,0.5,65.3
양천구,13,101.91,68000,2022-03-02,1997,아파트,28310,0.5,65.3
서초구,12,124.35,92400,2022-03-02,2001,아파트,28310,0.5,65.3
동대문구,15,114.96,71500,2022-03-02,2011,아파트,28310,0.5,65.3
노원구,4,134.8,45000,2022-03-02,1999,아파트,28310,0.5,65.3
성동구,19,127.44,98700,2022-03-02,2014,아파트,28310,0.5,65.3
강남구,6,105.74,26000,2022-03-02,2005,아파트,28310,0.5,65.3
서초구,16,133.05,199000,2022-03-02,2018,아파트,28310,0.5,65.3
광진구,15,127.91,84000,2022-03-02,2006,아파트,28310,0.5,65.3
서초구,16,133.05,199000,2022-03-02,2018,아파트,28310,0.5,65.3
송파구,8,123.61,57750,2022-03-02,1984,아파트,28310,0.5,65.3
강남구,1,131.83,120000,2022-03-02,1986,아파트,28310,0.5,65.3
강남구,9,107.64,68000,2022-03-02,1980,아파트,28310,0.5,65.3
강남구,9,107.64,68000,2022-03-02,1980,아파트,28310,0.5,65.3
강남구,7,114.5,89250,2022-03-02,2003,아파트,28310,0.5,65.3
송파구,8,123.61,57750,2022-03-02,1984,아파트,28310,0.5,65.3
동대문구,9,114.91,75000,2022-03-02,2001,아파트,28310,0.5,65.3
광진구,1,129.9,20000,2022-03-01,1991,단독/다가구,28310,0.5,65.3
광진구,1,123.56,14000,2022-03-01,1987,단독/다가구,28310,0.5,65.3
성동구,1,119.34,12000,2022-03-01,1996,단독/다가구,28310,0.5,65.3
중랑구,13,111.56,52500,2022-03-01,2013,아파트,28310,0.5,65.3
강남구,12,115.05,137000,2022-03-01,1985,아파트,28310,0.5,65.3
강남구,12,115.05,137000,2022-03-01,1985,아파트,28310,0.5,65.3
광진구,1,114.97,77000,2022-03-01,1999,아파트,28310,0.5,65.3
광진구,1,114.97,77000,2022-03-01,1999,아파트,28310,0.5,65.3
서초구,2,103.71,45000,2022-03-01,1994,다세대/연립,28310,0.5,65.3
강남구,1,147.41,96500,2022-03-01,1978,아파트,28310,0.5,65.3
강동구,6,102.85,125000,2022-03-01,2019,아파트,28310,0.5,65.3
노원구,7,115.65,63000,2022-03-01,1993,아파트,28310,0.5,65.3
성동구,1,114.94,27000,2022-03-01,2000,아파트,28310,0.5,65.3
강동구,9,111.4,25000,2022-03-01,2007,아파트,28310,0.5,65.3
중구,3,114.88,100000,2022-03-01,2002,아파트,28310,0.5,65.3
성북구,3,114.84,36700,2022-03-01,2001,아파트,28310,0.5,65.3
성동구,17,114.32,85000,2022-03-01,1997,아파트,28310,0.5,65.3
서초구,32,97.53,115000,2022-03-01,2006,아파트,28310,0.5,65.3
강남구,12,131.49,130000,2022-03-01,1976,아파트,28310,0.5,65.3
관악구,20,113.31,35700,2022-03-01,2000,아파트,28310,0.5,65.3
강남구,9,207.82,136500,2022-03-01,1984,아파트,28310,0.5,65.3
구로구,6,114.29,35700,2022-03-01,2002,아파트,28310,0.5,65.3
중구,11,114.92,83000,2022-03-01,1999,아파트,28310,0.5,65.3
서초구,18,152.33,227000,2022-03-01,2004,아파트,28310,0.5,65.3
송파구,6,108.81,76500,2022-03-01,2022,아파트,28310,0.5,65.3
영등포구,8,101.29,75000,2022-03-01,1978,아파트,28310,0.5,65.3
양천구,10,142.2,105000,2022-03-01,1986,아파트,28310,0.5,65.3
양천구,3,158.03,94500,2022-03-01,2000,아파트,28310,0.5,65.3
송파구,22,167.73,150000,2022-03-01,2003,아파트,28310,0.5,65.3
영등포구,9,156.99,52500,2022-03-01,1971,아파트,28310,0.5,65.3
송파구,15,101.46,90000,2022-03-01,2018,아파트,28310,0.5,65.3
동작구,6,112.29,105000,2022-03-01,1988,아파트,28310,0.5,65.3
서초구,10,181.6,81900,2022-03-01,1976,아파트,28310,0.5,65.3
서초구,5,101.05,115000,2022-03-01,2013,아파트,28310,0.5,65.3
동대문구,7,105.9,47000,2022-03-01,2006,아파트,28310,0.5,65.3
서초구,11,136.38,120000,2022-03-01,1985,아파트,28310,0.5,65.3
구로구,1,171.22,63000,2022-03-01,2000,아파트,28310,0.5,65.3
중랑구,12,102.7,65000,2022-03-01,1995,아파트,28310,0.5,65.3
중랑구,12,102.7,65000,2022-03-01,1995,아파트,28310,0.5,65.3
용산구,10,145.19,66000,2022-03-01,1979,아파트,28310,0.5,65.3
강동구,9,117.76,40000,2022-03-01,1984,아파트,28310,0.5,65.3
동작구,18,159.09,95000,2022-03-01,1996,아파트,28310,0.5,65.3
동작구,18,159.09,95000,2022-03-01,1996,아파트,28310,0.5,65.3
용산구,16,124.02,210000,2022-03-01,2015,아파트,28310,0.5,65.3
송파구,7,135.99,145000,2022-03-01,1988,아파트,28310,0.5,65.3
강서구,5,101.65,95000,2022-03-01,2008,아파트,28310,0.5,65.3
은평구,1,162.15,16000,2022-02-28,1999,단독/다가구,28310,0.5,65.3
종로구,1,133,45000,2022-02-28,2017,단독/다가구,28310,0.5,65.3
동대문구,1,115.5,16000,2022-02-28,1976,단독/다가구,28310,0.5,65.3
서대문구,1,114.72,45150,2022-02-28,2000,아파트,28310,0.5,65.3
서초구,13,101.32,75000,2022-02-28,1979,아파트,28310,0.5,65.3
서초구,3,101.32,50000,2022-02-28,1979,아파트,28310,0.5,65.3
강남구,16,112.05,89250,2022-02-28,2007,아파트,28310,0.5,65.3
강남구,14,127.61,140000,2022-02-28,1983,아파트,28310,0.5,65.3
강동구,1,114.81,25708,2022-02-28,2009,아파트,28310,0.5,65.3
용산구,34,180.62,175000,2022-02-28,2009,아파트,28310,0.5,65.3
송파구,13,136.33,110000,2022-02-28,1988,아파트,28310,0.5,65.3
용산구,1,102.48,67000,2022-02-28,1974,아파트,28310,0.5,65.3
용산구,15,124.08,135000,2022-02-28,2011,아파트,28310,0.5,65.3
강남구,10,120.76,84000,2022-02-28,1983,아파트,28310,0.5,65.3
강남구,5,120.76,87000,2022-02-28,1983,아파트,28310,0.5,65.3
서대문구,7,122.91,40000,2022-02-28,1999,아파트,28310,0.5,65.3
송파구,15,135.99,86100,2022-02-28,1988,아파트,28310,0.5,65.3
동작구,10,114.96,75000,2022-02-28,1997,아파트,28310,0.5,65.3
강남구,10,120.76,84000,2022-02-28,1983,아파트,28310,0.5,65.3
강남구,13,114.96,110250,2022-02-28,2005,아파트,28310,0.5,65.3
광진구,1,116.08,56500,2022-02-28,2004,아파트,28310,0.5,65.3
강남구,5,120.76,67000,2022-02-28,1983,아파트,28310,0.5,65.3
송파구,22,119.93,149900,2022-02-28,2008,아파트,28310,0.5,65.3
강서구,5,114.78,73500,2022-02-28,2007,아파트,28310,0.5,65.3
송파구,18,144.77,137000,2022-02-28,2008,아파트,28310,0.5,65.3
구로구,6,117.74,84000,2022-02-28,2003,아파트,28310,0.5,65.3
구로구,8,134.99,65000,2022-02-28,2001,아파트,28310,0.5,65.3
송파구,2,125.79,88000,2022-02-28,1988,아파트,28310,0.5,65.3
마포구,8,106.71,55000,2022-02-28,2002,아파트,28310,0.5,65.3
강동구,9,114.98,77700,2022-02-28,2011,아파트,28310,0.5,65.3
송파구,12,146.96,63000,2022-02-28,1984,아파트,28310,0.5,65.3
서초구,6,195.49,145000,2022-02-28,2004,아파트,28310,0.5,65.3
강남구,2,217.01,97000,2022-02-28,1988,다세대/연립,28310,0.5,65.3
송파구,1,127.81,75000,2022-02-28,1984,아파트,28310,0.5,65.3
관악구,10,105.36,60000,2022-02-28,1993,아파트,28310,0.5,65.3
마포구,14,128.32,72000,2022-02-28,1991,아파트,28310,0.5,65.3
송파구,9,100.82,78750,2022-02-28,1988,아파트,28310,0.5,65.3
강남구,4,101.16,85000,2022-02-28,2009,아파트,28310,0.5,65.3
은평구,9,101.61,60000,2022-02-28,2008,아파트,28310,0.5,65.3
종로구,13,107.17,23000,2022-02-28,1968,아파트,28310,0.5,65.3
마포구,6,96.97,135000,2022-02-28,2020,아파트,28310,0.5,65.3
은평구,3,134.83,63000,2022-02-28,2010,아파트,28310,0.5,65.3
종로구,10,146.92,94500,2022-02-28,2008,아파트,28310,0.5,65.3
서대문구,4,108.5,34000,2022-02-28,1994,다세대/연립,28310,0.5,65.3
강남구,6,97.35,141750,2022-02-28,2000,아파트,28310,0.5,65.3
강남구,6,161,105000,2022-02-28,1984,아파트,28310,0.5,65.3
은평구,4,114.18,29000,2022-02-28,2003,아파트,28310,0.5,65.3
영등포구,8,123.78,125000,2022-02-28,2003,아파트,28310,0.5,65.3
영등포구,8,123.78,125000,2022-02-28,2003,아파트,28310,0.5,65.3
성동구,7,114.63,55125,2022-02-28,2001,아파트,28310,0.5,65.3
송파구,15,120.4,52500,2022-02-28,1984,아파트,28310,0.5,65.3
영등포구,10,187.24,199000,2022-02-28,2005,아파트,28310,0.5,65.3
양천구,2,106.06,44000,2022-02-28,1987,아파트,28310,0.5,65.3
동작구,25,164.88,60900,2022-02-28,1997,아파트,28310,0.5,65.3
양천구,6,157.59,105000,2022-02-28,1987,아파트,28310,0.5,65.3
동작구,6,126.36,62500,2022-02-28,2007,아파트,28310,0.5,65.3
양천구,5,156.62,77700,2022-02-28,1987,아파트,28310,0.5,65.3
강남구,8,145.83,317000,2022-02-28,2005,아파트,28310,0.5,65.3
서초구,9,116.13,95000,2022-02-28,1975,아파트,28310,0.5,65.3
양천구,4,95.27,96000,2022-02-28,1986,아파트,28310,0.5,65.3
송파구,11,158.61,100000,2022-02-28,1983,아파트,28310,0.5,65.3
양천구,2,106.06,44000,2022-02-28,1987,아파트,28310,0.5,65.3
서초구,6,176.24,180000,2022-02-28,2000,아파트,28310,0.5,65.3
도봉구,17,114.79,35500,2022-02-28,1998,아파트,28310,0.5,65.3
강남구,6,159.69,180000,2022-02-28,2005,아파트,28310,0.5,65.3
중구,5,121.14,45000,2022-02-28,1993,아파트,28310,0.5,65.3
강동구,8,131.83,80000,2022-02-28,1986,아파트,28310,0.5,65.3
강남구,10,91.89,198000,2022-02-28,2015,아파트,28310,0.5,65.3
강남구,33,91.93,178500,2022-02-28,2015,아파트,28310,0.5,65.3
성북구,15,114.99,75000,2022-02-28,2009,아파트,28310,0.5,65.3
강남구,5,103.32,168000,2022-02-28,2018,아파트,28310,0.5,65.3
마포구,5,106.8,40000,2022-02-28,2002,다세대/연립,28310,0.5,65.3
양천구,21,114.93,100000,2022-02-28,1996,아파트,28310,0.5,65.3
노원구,4,114.97,65000,2022-02-28,2002,아파트,28310,0.5,65.3
서초구,4,114.95,40248,2022-02-28,2011,아파트,28310,0.5,65.3
노원구,25,121.28,80000,2022-02-28,2014,아파트,28310,0.5,65.3
서초구,8,114.95,40248,2022-02-28,2011,아파트,28310,0.5,65.3
양천구,3,114.89,38000,2022-02-28,1999,아파트,28310,0.5,65.3
마포구,8,113.8,125000,2022-02-28,2003,아파트,28310,0.5,65.3
양천구,9,106.93,73500,2022-02-28,1987,아파트,28310,0.5,65.3
양천구,5,134.77,92400,2022-02-28,2006,아파트,28310,0.5,65.3
서초구,3,115.43,63000,2022-02-28,2004,아파트,28310,0.5,65.3
성동구,5,104.56,68250,2022-02-28,2003,아파트,28310,0.5,65.3
성북구,15,132.96,78000,2022-02-28,1998,아파트,28310,0.5,65.3
송파구,3,120.97,101000,2022-02-28,2004,아파트,28310,0.5,65.3
동작구,11,114.83,100800,2022-02-28,2011,아파트,28310,0.5,65.3
구로구,4,169.2,63000,2022-02-28,1999,아파트,28310,0.5,65.3
구로구,4,169.2,63000,2022-02-28,1999,아파트,28310,0.5,65.3
동작구,7,128.86,37000,2022-02-28,2010,아파트,28310,0.5,65.3
강남구,38,157.28,199500,2022-02-28,2004,아파트,28310,0.5,65.3
서대문구,6,114.03,68000,2022-02-28,1996,아파트,28310,0.5,65.3
강남구,3,162.6,183750,2022-02-28,2003,아파트,28310,0.5,65.3
도봉구,18,119.17,42000,2022-02-28,2004,아파트,28310,0.5,65.3
서초구,1,116.79,57750,2022-02-28,2000,아파트,28310,0.5,65.3
강남구,1,182.14,45000,2022-02-27,2016,단독/다가구,28310,0.5,65.3
강남구,1,125.07,57500,2022-02-27,1992,다세대/연립,28310,0.5,65.3
서초구,37,112.93,350000,2022-02-27,2016,아파트,28310,0.5,65.3
동대문구,17,114.35,60000,2022-02-27,2000,아파트,28310,0.5,65.3
성동구,18,115.99,115500,2022-02-27,2016,아파트,28310,0.5,65.3
송파구,24,108.81,80000,2022-02-27,2022,아파트,28310,0.5,65.3
강북구,18,114.68,36000,2022-02-27,2004,아파트,28310,0.5,65.3
강남구,15,134.71,120000,2022-02-27,1993,아파트,28310,0.5,65.3
송파구,9,115.93,74550,2022-02-26,2001,아파트,28310,0.5,65.3
강동구,1,107.58,35000,2022-02-26,1988,단독/다가구,28310,0.5,65.3
금천구,1,105.09,21000,2022-02-26,2003,단독/다가구,28310,0.5,65.3
관악구,1,167.3,13000,2022-02-26,2021,단독/다가구,28310,0.5,65.3
송파구,1,133,42000,2022-02-26,1989,단독/다가구,28310,0.5,65.3
송파구,6,101.8,92000,2022-02-26,2016,아파트,28310,0.5,65.3
동작구,2,115.84,124000,2022-02-26,2012,아파트,28310,0.5,65.3
송파구,7,137.28,63000,2022-02-26,1983,아파트,28310,0.5,65.3
송파구,2,137.1,75000,2022-02-26,1983,아파트,28310,0.5,65.3
송파구,6,101.8,92000,2022-02-26,2016,아파트,28310,0.5,65.3
종로구,8,114.9,68200,2022-02-26,2000,아파트,28310,0.5,65.3
서초구,8,134.19,131250,2022-02-26,2005,아파트,28310,0.5,65.3
광진구,11,126.66,100000,2022-02-26,1997,아파트,28310,0.5,65.3
구로구,25,115,47200,2022-02-26,2001,아파트,28310,0.5,65.3
관악구,5,118.23,47000,2022-02-26,2000,아파트,28310,0.5,65.3
강서구,1,134.99,95000,2022-02-26,2003,아파트,28310,0.5,65.3
영등포구,14,120.04,63000,2022-02-26,2014,아파트,28310,0.5,65.3
서초구,1,153.39,99750,2022-02-26,1994,다세대/연립,28310,0.5,65.3
관악구,2,116.72,62000,2022-02-26,1992,아파트,28310,0.5,65.3
용산구,31,110.14,64000,2022-02-26,2007,아파트,28310,0.5,65.3
서초구,6,101.32,55650,2022-02-26,1979,아파트,28310,0.5,65.3
강남구,14,207.82,230000,2022-02-26,1984,아파트,28310,0.5,65.3
서초구,1,136.38,85000,2022-02-26,1985,아파트,28310,0.5,65.3
동작구,14,132.43,57700,2022-02-26,2006,아파트,28310,0.5,65.3
성동구,15,116.13,120000,2022-02-26,2019,아파트,28310,0.5,65.3
종로구,12,157.29,103000,2022-02-26,2008,아파트,28310,0.5,65.3
동대문구,1,116.69,80000,2022-02-26,2003,아파트,28310,0.5,65.3
성북구,9,115.58,53025,2022-02-26,2011,아파트,28310,0.5,65.3
송파구,2,117.59,68250,2022-02-26,1988,아파트,28310,0.5,65.3
용산구,2,102.48,60000,2022-02-26,1974,아파트,28310,0.5,65.3
강남구,1,117.42,88200,2022-02-26,2005,아파트,28310,0.5,65.3
용산구,20,149.05,101850,2022-02-26,2013,아파트,28310,0.5,65.3
강동구,1,119.37,73000,2022-02-26,1986,아파트,28310,0.5,65.3
성북구,2,114.97,54600,2022-02-26,2009,아파트,28310,0.5,65.3
금천구,4,129.66,36750,2022-02-26,1991,아파트,28310,0.5,65.3
성동구,8,131.2,65000,2022-02-26,2006,아파트,28310,0.5,65.3
성동구,8,131.2,65000,2022-02-26,2006,아파트,28310,0.5,65.3
